encoding performance (r)	ROI	subject	hemisphere	features	run
0.05066077405880418	PPC	sub-rid000031	lh	bg	1
0.020065142506305804	TPJ	sub-rid000031	lh	bg	1
-0.04091338685066517	AIP	sub-rid000031	lh	bg	1
-0.010827320985861429	SM	sub-rid000031	lh	bg	1
-0.047115661276897994	vPM	sub-rid000031	lh	bg	1
-0.0046775916384809435	V1	sub-rid000031	lh	agents	1
0.10246496616877343	FFC	sub-rid000031	lh	agents	1
0.03698399903536214	PHG	sub-rid000031	lh	agents	1
0.08185855095633061	LOC	sub-rid000031	lh	agents	1
0.06331579256151972	pSTS	sub-rid000031	lh	agents	1
0.02353888977701073	PPC	sub-rid000031	lh	agents	1
0.016338799338125893	TPJ	sub-rid000031	lh	agents	1
-0.01206368366592162	AIP	sub-rid000031	lh	agents	1
0.015835626919738593	SM	sub-rid000031	lh	agents	1
0.011624295556698815	vPM	sub-rid000031	lh	agents	1
0.003442003169213857	V1	sub-rid000031	lh	actions	1
-0.016632466792986553	FFC	sub-rid000031	lh	actions	1
0.05143096358942448	PHG	sub-rid000031	lh	actions	1
0.03770578369577129	LOC	sub-rid000031	lh	actions	1
0.019053215548572987	pSTS	sub-rid000031	lh	actions	1
0.024189071136145813	PPC	sub-rid000031	lh	actions	1
0.0465463951095457	TPJ	sub-rid000031	lh	actions	1
0.12853665017050833	AIP	sub-rid000031	lh	actions	1
0.050253460080944445	SM	sub-rid000031	lh	actions	1
0.061392233472932795	vPM	sub-rid000031	lh	actions	1
0.07547792038408958	V1	sub-rid000031	lh	moten	1
-0.05733513387276045	FFC	sub-rid000031	lh	moten	1
-0.04123226564257089	PHG	sub-rid000031	lh	moten	1
0.013641447576937145	LOC	sub-rid000031	lh	moten	1
0.008867388292187653	pSTS	sub-rid000031	lh	moten	1
0.05597196739607949	PPC	sub-rid000031	lh	moten	1
0.034435029593849004	TPJ	sub-rid000031	lh	moten	1
0.04230526707043609	AIP	sub-rid000031	lh	moten	1
0.031155403980194174	SM	sub-rid000031	lh	moten	1
0.013305901398295343	vPM	sub-rid000031	lh	moten	1
0.062098681744638916	V1	sub-rid000031	lh	bg	2
0.06775862618358025	FFC	sub-rid000031	lh	bg	2
0.027110037485255343	PHG	sub-rid000031	lh	bg	2
0.0249168799166501	LOC	sub-rid000031	lh	bg	2
-0.00022311983386001468	pSTS	sub-rid000031	lh	bg	2
0.06218140141929794	PPC	sub-rid000031	lh	bg	2
0.01770711942951595	TPJ	sub-rid000031	lh	bg	2
0.038259631582243034	AIP	sub-rid000031	lh	bg	2
0.012654592129170085	SM	sub-rid000031	lh	bg	2
0.04382702515198876	vPM	sub-rid000031	lh	bg	2
-0.008054761863032821	V1	sub-rid000031	lh	agents	2
0.15603250633262059	FFC	sub-rid000031	lh	agents	2
0.015748356330311287	PHG	sub-rid000031	lh	agents	2
0.1336135884129402	LOC	sub-rid000031	lh	agents	2
0.03758155129818136	pSTS	sub-rid000031	lh	agents	2
0.038330432365600284	PPC	sub-rid000031	lh	agents	2
0.023636112653126894	TPJ	sub-rid000031	lh	agents	2
0.04336517767229357	AIP	sub-rid000031	lh	agents	2
0.014509932146084396	SM	sub-rid000031	lh	agents	2
0.048927197429916955	vPM	sub-rid000031	lh	agents	2
0.0036546958200814827	V1	sub-rid000031	lh	actions	2
0.12896380055371515	FFC	sub-rid000031	lh	actions	2
0.04759101474692047	PHG	sub-rid000031	lh	actions	2
0.13393942132879866	LOC	sub-rid000031	lh	actions	2
0.04127813617055967	pSTS	sub-rid000031	lh	actions	2
0.042434763071236635	PPC	sub-rid000031	lh	actions	2
0.030702900154733224	TPJ	sub-rid000031	lh	actions	2
0.08238038870903013	AIP	sub-rid000031	lh	actions	2
0.013320491344528639	SM	sub-rid000031	lh	actions	2
0.05458962522936331	vPM	sub-rid000031	lh	actions	2
0.10087955607787913	V1	sub-rid000031	lh	moten	2
0.017049690983404468	FFC	sub-rid000031	lh	moten	2
-0.0243837366483772	PHG	sub-rid000031	lh	moten	2
-0.01604871598942407	LOC	sub-rid000031	lh	moten	2
-0.011235642812058655	pSTS	sub-rid000031	lh	moten	2
0.017033391108887148	PPC	sub-rid000031	lh	moten	2
0.01539982876452037	TPJ	sub-rid000031	lh	moten	2
0.0043656281634885654	AIP	sub-rid000031	lh	moten	2
0.017532615277873313	SM	sub-rid000031	lh	moten	2
-0.017116801752479205	vPM	sub-rid000031	lh	moten	2
-0.0011972282895020144	V1	sub-rid000031	lh	bg	3
0.1395905435826454	FFC	sub-rid000031	lh	bg	3
0.04932355316096046	PHG	sub-rid000031	lh	bg	3
0.10860712298953845	LOC	sub-rid000031	lh	bg	3
0.03405220677619424	pSTS	sub-rid000031	lh	bg	3
0.06667763238947978	PPC	sub-rid000031	lh	bg	3
0.02635804713863763	TPJ	sub-rid000031	lh	bg	3
0.028846306614513522	AIP	sub-rid000031	lh	bg	3
0.021844891452976356	SM	sub-rid000031	lh	bg	3
0.018632722035579804	vPM	sub-rid000031	lh	bg	3
-0.013196432728078099	V1	sub-rid000031	lh	agents	3
0.11463904773562912	FFC	sub-rid000031	lh	agents	3
0.017703244241770503	PHG	sub-rid000031	lh	agents	3
0.19415927986468676	LOC	sub-rid000031	lh	agents	3
0.04219042714422427	pSTS	sub-rid000031	lh	agents	3
0.06250738395566655	PPC	sub-rid000031	lh	agents	3
0.02411331005693587	TPJ	sub-rid000031	lh	agents	3
0.011827923063501633	AIP	sub-rid000031	lh	agents	3
0.012817600996461636	SM	sub-rid000031	lh	agents	3
0.02087404156052452	vPM	sub-rid000031	lh	agents	3
-0.00032173440334312583	V1	sub-rid000031	lh	actions	3
0.02658502340450254	FFC	sub-rid000031	lh	actions	3
0.03102234277001251	PHG	sub-rid000031	lh	actions	3
0.06242619909714311	LOC	sub-rid000031	lh	actions	3
0.04450501549211049	pSTS	sub-rid000031	lh	actions	3
0.012297894038434424	PPC	sub-rid000031	lh	actions	3
0.026836746708163824	TPJ	sub-rid000031	lh	actions	3
0.0960387966653178	AIP	sub-rid000031	lh	actions	3
0.03525267383091038	SM	sub-rid000031	lh	actions	3
0.042127049743707866	vPM	sub-rid000031	lh	actions	3
0.08578158246430084	V1	sub-rid000031	lh	moten	3
-0.05423873886895727	FFC	sub-rid000031	lh	moten	3
0.04872789542288821	PHG	sub-rid000031	lh	moten	3
0.0031350680360776387	LOC	sub-rid000031	lh	moten	3
-0.001524010058423291	pSTS	sub-rid000031	lh	moten	3
0.0241372835647962	PPC	sub-rid000031	lh	moten	3
-0.004147503026922919	TPJ	sub-rid000031	lh	moten	3
0.008195458801492472	AIP	sub-rid000031	lh	moten	3
0.0073728015194118755	SM	sub-rid000031	lh	moten	3
0.0017382154403700648	vPM	sub-rid000031	lh	moten	3
0.029351615286941524	V1	sub-rid000031	lh	bg	4
0.10161469677458297	FFC	sub-rid000031	lh	bg	4
0.03294145210080993	PHG	sub-rid000031	lh	bg	4
0.08680710443145802	LOC	sub-rid000031	lh	bg	4
0.014595212792675805	pSTS	sub-rid000031	lh	bg	4
0.07590710945096324	PPC	sub-rid000031	lh	bg	4
0.025012165423510393	TPJ	sub-rid000031	lh	bg	4
0.018746550917348153	AIP	sub-rid000031	lh	bg	4
0.011876997128186842	SM	sub-rid000031	lh	bg	4
0.020670448624947484	vPM	sub-rid000031	lh	bg	4
-0.0076784259331445	V1	sub-rid000031	lh	agents	4
0.09515042497815457	FFC	sub-rid000031	lh	agents	4
-0.027815551065604842	PHG	sub-rid000031	lh	agents	4
0.11240503596648826	LOC	sub-rid000031	lh	agents	4
0.02465700913126534	pSTS	sub-rid000031	lh	agents	4
0.013480613327194527	PPC	sub-rid000031	lh	agents	4
0.027891666188658324	TPJ	sub-rid000031	lh	agents	4
0.03688091092614659	AIP	sub-rid000031	lh	agents	4
0.008645466445658303	SM	sub-rid000031	lh	agents	4
0.0353423507323896	vPM	sub-rid000031	lh	agents	4
-0.018531691273895277	V1	sub-rid000031	lh	actions	4
0.04518441314423818	FFC	sub-rid000031	lh	actions	4
0.030864723797970294	PHG	sub-rid000031	lh	actions	4
0.06774229588877263	LOC	sub-rid000031	lh	actions	4
0.020189614986372607	pSTS	sub-rid000031	lh	actions	4
-0.03009791240549168	PPC	sub-rid000031	lh	actions	4
0.021470566748303426	TPJ	sub-rid000031	lh	actions	4
0.07075029587497475	AIP	sub-rid000031	lh	actions	4
0.018841682134922905	SM	sub-rid000031	lh	actions	4
0.0673893580691107	vPM	sub-rid000031	lh	actions	4
0.04678948620268763	V1	sub-rid000031	lh	moten	4
0.019068924190094986	FFC	sub-rid000031	lh	moten	4
0.008856709630048566	PHG	sub-rid000031	lh	moten	4
0.035026345991423444	LOC	sub-rid000031	lh	moten	4
0.004813831356261475	pSTS	sub-rid000031	lh	moten	4
0.027035964874222693	PPC	sub-rid000031	lh	moten	4
-0.006548031160215715	TPJ	sub-rid000031	lh	moten	4
0.03125964370151201	AIP	sub-rid000031	lh	moten	4
0.012241994618649025	SM	sub-rid000031	lh	moten	4
0.021803902868296497	vPM	sub-rid000031	lh	moten	4
0.037129110977654735	V1	sub-rid000031	rh	bg	1
0.0070407412994037645	FFC	sub-rid000031	rh	bg	1
0.028653441195648853	PHG	sub-rid000031	rh	bg	1
-0.006074743292285333	LOC	sub-rid000031	rh	bg	1
-0.03872548688784249	pSTS	sub-rid000031	rh	bg	1
0.03937708691539798	PPC	sub-rid000031	rh	bg	1
0.0007108198867076749	TPJ	sub-rid000031	rh	bg	1
-0.02256849323866055	AIP	sub-rid000031	rh	bg	1
-0.008098298172915479	SM	sub-rid000031	rh	bg	1
0.013832570410597262	vPM	sub-rid000031	rh	bg	1
0.0018335585823474707	V1	sub-rid000031	rh	agents	1
0.10392306958081983	FFC	sub-rid000031	rh	agents	1
0.013441247351789464	PHG	sub-rid000031	rh	agents	1
0.0946419374021396	LOC	sub-rid000031	rh	agents	1
0.06257536611667583	pSTS	sub-rid000031	rh	agents	1
0.016954859086642196	PPC	sub-rid000031	rh	agents	1
-0.006221997316893122	TPJ	sub-rid000031	rh	agents	1
-0.026790239830070926	AIP	sub-rid000031	rh	agents	1
0.014396611486479792	SM	sub-rid000031	rh	agents	1
-0.02323102165082454	vPM	sub-rid000031	rh	agents	1
-0.007330723890253116	V1	sub-rid000031	rh	actions	1
-0.014613562542893175	FFC	sub-rid000031	rh	actions	1
0.07148796091119841	PHG	sub-rid000031	rh	actions	1
0.027729210711276996	LOC	sub-rid000031	rh	actions	1
0.04701936366946607	pSTS	sub-rid000031	rh	actions	1
0.009749063605109272	PPC	sub-rid000031	rh	actions	1
0.028436727496303136	TPJ	sub-rid000031	rh	actions	1
0.10170533491929423	AIP	sub-rid000031	rh	actions	1
0.0338996366949833	SM	sub-rid000031	rh	actions	1
0.07243584885885405	vPM	sub-rid000031	rh	actions	1
0.07799128454766541	V1	sub-rid000031	rh	moten	1
-0.04121451510322264	FFC	sub-rid000031	rh	moten	1
-0.05560968723053948	PHG	sub-rid000031	rh	moten	1
-0.007013150139194639	LOC	sub-rid000031	rh	moten	1
0.00221720000337218	pSTS	sub-rid000031	rh	moten	1
0.06683323443552158	PPC	sub-rid000031	rh	moten	1
0.03255740962689805	TPJ	sub-rid000031	rh	moten	1
0.013811056004965516	AIP	sub-rid000031	rh	moten	1
0.018541190221246204	SM	sub-rid000031	rh	moten	1
0.007222610795084971	vPM	sub-rid000031	rh	moten	1
0.03641022053633542	V1	sub-rid000031	rh	bg	2
0.0700047177117215	FFC	sub-rid000031	rh	bg	2
0.029106978144880166	PHG	sub-rid000031	rh	bg	2
0.05927394436097549	LOC	sub-rid000031	rh	bg	2
0.03759303642573142	pSTS	sub-rid000031	rh	bg	2
0.0610016154163256	PPC	sub-rid000031	rh	bg	2
0.005160088413769639	TPJ	sub-rid000031	rh	bg	2
0.043820280678665835	AIP	sub-rid000031	rh	bg	2
0.0029759680736569753	SM	sub-rid000031	rh	bg	2
0.03541938715575106	vPM	sub-rid000031	rh	bg	2
0.010170909416477783	V1	sub-rid000031	rh	agents	2
0.11939680994328228	FFC	sub-rid000031	rh	agents	2
-1.4369893880725346e-06	PHG	sub-rid000031	rh	agents	2
0.1283387017561792	LOC	sub-rid000031	rh	agents	2
0.0884710047767421	pSTS	sub-rid000031	rh	agents	2
0.04805755856272887	PPC	sub-rid000031	rh	agents	2
0.040324854395444705	TPJ	sub-rid000031	rh	agents	2
0.014388618784871	AIP	sub-rid000031	rh	agents	2
0.013630807248353444	SM	sub-rid000031	rh	agents	2
0.02975784548886502	vPM	sub-rid000031	rh	agents	2
0.0017731082382099772	V1	sub-rid000031	rh	actions	2
0.13033072344868352	FFC	sub-rid000031	rh	actions	2
0.03468435351627276	PHG	sub-rid000031	rh	actions	2
0.113025223669341	LOC	sub-rid000031	rh	actions	2
0.09771329456162343	pSTS	sub-rid000031	rh	actions	2
0.02799547264279534	PPC	sub-rid000031	rh	actions	2
0.0311220227363638	TPJ	sub-rid000031	rh	actions	2
0.05735696970548034	AIP	sub-rid000031	rh	actions	2
0.00345739883403959	SM	sub-rid000031	rh	actions	2
0.041421595478152676	vPM	sub-rid000031	rh	actions	2
0.09269492095087184	V1	sub-rid000031	rh	moten	2
0.011984924494624596	FFC	sub-rid000031	rh	moten	2
-0.015764761977462672	PHG	sub-rid000031	rh	moten	2
0.005876081310848215	LOC	sub-rid000031	rh	moten	2
0.04041436304323724	pSTS	sub-rid000031	rh	moten	2
0.020728797031827555	PPC	sub-rid000031	rh	moten	2
0.057719136263235916	TPJ	sub-rid000031	rh	moten	2
0.0004453745785270283	AIP	sub-rid000031	rh	moten	2
0.016874875313859745	SM	sub-rid000031	rh	moten	2
-0.022353931946304053	vPM	sub-rid000031	rh	moten	2
-0.0030610778471235134	V1	sub-rid000031	rh	bg	3
0.14052720752131012	FFC	sub-rid000031	rh	bg	3
0.015629898480812483	PHG	sub-rid000031	rh	bg	3
0.12536069164651847	LOC	sub-rid000031	rh	bg	3
0.07623439218025721	pSTS	sub-rid000031	rh	bg	3
0.061713589148330174	PPC	sub-rid000031	rh	bg	3
0.037316693526498225	TPJ	sub-rid000031	rh	bg	3
0.021249022424287098	AIP	sub-rid000031	rh	bg	3
0.019430637558569032	SM	sub-rid000031	rh	bg	3
0.03304497606646275	vPM	sub-rid000031	rh	bg	3
-0.007485688550133345	V1	sub-rid000031	rh	agents	3
0.13232575366305152	FFC	sub-rid000031	rh	agents	3
0.006193865705555414	PHG	sub-rid000031	rh	agents	3
0.24847640566188897	LOC	sub-rid000031	rh	agents	3
0.12307643801637852	pSTS	sub-rid000031	rh	agents	3
0.04922161617361431	PPC	sub-rid000031	rh	agents	3
0.020441542481499392	TPJ	sub-rid000031	rh	agents	3
-0.009098118346593373	AIP	sub-rid000031	rh	agents	3
0.0037490557652250507	SM	sub-rid000031	rh	agents	3
0.018051646204110577	vPM	sub-rid000031	rh	agents	3
-0.01940071794027678	V1	sub-rid000031	rh	actions	3
0.030310096753445186	FFC	sub-rid000031	rh	actions	3
-0.012454095012713771	PHG	sub-rid000031	rh	actions	3
0.12500271508397612	LOC	sub-rid000031	rh	actions	3
0.05852751074195285	pSTS	sub-rid000031	rh	actions	3
0.021711302520366235	PPC	sub-rid000031	rh	actions	3
0.029277970225066292	TPJ	sub-rid000031	rh	actions	3
0.09076441495142341	AIP	sub-rid000031	rh	actions	3
0.03832004464464063	SM	sub-rid000031	rh	actions	3
0.029741226641618344	vPM	sub-rid000031	rh	actions	3
0.04725225328938896	V1	sub-rid000031	rh	moten	3
-0.0468013947777633	FFC	sub-rid000031	rh	moten	3
0.07139872219875756	PHG	sub-rid000031	rh	moten	3
0.003462625390281254	LOC	sub-rid000031	rh	moten	3
-0.009757204877955485	pSTS	sub-rid000031	rh	moten	3
-0.012900003317888766	PPC	sub-rid000031	rh	moten	3
-0.007303800828884363	TPJ	sub-rid000031	rh	moten	3
0.003576836987861698	AIP	sub-rid000031	rh	moten	3
0.002750534969657988	SM	sub-rid000031	rh	moten	3
0.009493656113010226	vPM	sub-rid000031	rh	moten	3
0.01919320399087739	V1	sub-rid000031	rh	bg	4
0.07437118829693645	FFC	sub-rid000031	rh	bg	4
0.024944876282311537	PHG	sub-rid000031	rh	bg	4
0.07458055878288877	LOC	sub-rid000031	rh	bg	4
0.03710216833072962	pSTS	sub-rid000031	rh	bg	4
0.05756355147147928	PPC	sub-rid000031	rh	bg	4
0.013627428817899292	TPJ	sub-rid000031	rh	bg	4
0.01491657691191046	AIP	sub-rid000031	rh	bg	4
0.009225266926520367	SM	sub-rid000031	rh	bg	4
0.027286535604325327	vPM	sub-rid000031	rh	bg	4
0.0072713421641388745	V1	sub-rid000031	rh	agents	4
0.10277556658547837	FFC	sub-rid000031	rh	agents	4
-0.01839314155778779	PHG	sub-rid000031	rh	agents	4
0.10685785931340233	LOC	sub-rid000031	rh	agents	4
0.04931570522366822	pSTS	sub-rid000031	rh	agents	4
0.017413855083452858	PPC	sub-rid000031	rh	agents	4
0.0245043345127996	TPJ	sub-rid000031	rh	agents	4
0.004133994752149155	AIP	sub-rid000031	rh	agents	4
0.00814574501735307	SM	sub-rid000031	rh	agents	4
0.020457043684282656	vPM	sub-rid000031	rh	agents	4
-0.0008188328577825584	V1	sub-rid000031	rh	actions	4
0.057697727467582026	FFC	sub-rid000031	rh	actions	4
0.08756304974779007	PHG	sub-rid000031	rh	actions	4
0.07703152148018484	LOC	sub-rid000031	rh	actions	4
0.029031035954586327	pSTS	sub-rid000031	rh	actions	4
0.002016041720888079	PPC	sub-rid000031	rh	actions	4
0.008026521819821747	TPJ	sub-rid000031	rh	actions	4
0.079181459239834	AIP	sub-rid000031	rh	actions	4
0.025285174091712284	SM	sub-rid000031	rh	actions	4
0.025603019650106834	vPM	sub-rid000031	rh	actions	4
0.07895782409687917	V1	sub-rid000031	rh	moten	4
0.040030182807770744	FFC	sub-rid000031	rh	moten	4
0.04071754992747789	PHG	sub-rid000031	rh	moten	4
0.03849447569604645	LOC	sub-rid000031	rh	moten	4
0.021016326568820257	pSTS	sub-rid000031	rh	moten	4
0.05750717954784208	PPC	sub-rid000031	rh	moten	4
-0.010598517563709534	TPJ	sub-rid000031	rh	moten	4
-0.009114456291672084	AIP	sub-rid000031	rh	moten	4
0.00381263297302621	SM	sub-rid000031	rh	moten	4
0.00875981683728362	vPM	sub-rid000031	rh	moten	4
0.03167154163596707	V1	sub-rid000032	lh	bg	1
0.02963309530327243	FFC	sub-rid000032	lh	bg	1
0.015902781235665856	PHG	sub-rid000032	lh	bg	1
0.0026892224541845045	LOC	sub-rid000032	lh	bg	1
-0.03716996959117278	pSTS	sub-rid000032	lh	bg	1
0.06825699460758475	PPC	sub-rid000032	lh	bg	1
-0.013735480629728682	TPJ	sub-rid000032	lh	bg	1
-0.061821544199300464	AIP	sub-rid000032	lh	bg	1
-0.018487117662094175	SM	sub-rid000032	lh	bg	1
-0.0629624159668137	vPM	sub-rid000032	lh	bg	1
0.0007542034233072297	V1	sub-rid000032	lh	agents	1
0.1342719047188915	FFC	sub-rid000032	lh	agents	1
0.014824116696552715	PHG	sub-rid000032	lh	agents	1
0.10870976570554573	LOC	sub-rid000032	lh	agents	1
0.043008750931725265	pSTS	sub-rid000032	lh	agents	1
0.025366700750461848	PPC	sub-rid000032	lh	agents	1
0.0284527990200873	TPJ	sub-rid000032	lh	agents	1
0.015016308686437545	AIP	sub-rid000032	lh	agents	1
0.000285700836387377	SM	sub-rid000032	lh	agents	1
0.007388358673536762	vPM	sub-rid000032	lh	agents	1
0.018790099347560294	V1	sub-rid000032	lh	actions	1
-0.011053365829561627	FFC	sub-rid000032	lh	actions	1
0.0450471220284709	PHG	sub-rid000032	lh	actions	1
0.08755184950787488	LOC	sub-rid000032	lh	actions	1
0.05423625115243464	pSTS	sub-rid000032	lh	actions	1
0.047463986380054786	PPC	sub-rid000032	lh	actions	1
0.055531394604726045	TPJ	sub-rid000032	lh	actions	1
0.15713879283923715	AIP	sub-rid000032	lh	actions	1
0.045651540129663444	SM	sub-rid000032	lh	actions	1
0.06890361054542089	vPM	sub-rid000032	lh	actions	1
0.07743937316720093	V1	sub-rid000032	lh	moten	1
-0.13256159427463618	FFC	sub-rid000032	lh	moten	1
-0.019806845286775905	PHG	sub-rid000032	lh	moten	1
-0.05558548764512533	LOC	sub-rid000032	lh	moten	1
-0.018775841470925734	pSTS	sub-rid000032	lh	moten	1
-0.013478084521868175	PPC	sub-rid000032	lh	moten	1
0.043382863295426344	TPJ	sub-rid000032	lh	moten	1
0.007294225871276131	AIP	sub-rid000032	lh	moten	1
0.010075483078376735	SM	sub-rid000032	lh	moten	1
-0.007041431437981026	vPM	sub-rid000032	lh	moten	1
0.015496938209961782	V1	sub-rid000032	lh	bg	2
-0.03198532594540961	FFC	sub-rid000032	lh	bg	2
0.029328706539874676	PHG	sub-rid000032	lh	bg	2
0.0017928245606368444	LOC	sub-rid000032	lh	bg	2
-0.004698678972851913	pSTS	sub-rid000032	lh	bg	2
0.027048734078736078	PPC	sub-rid000032	lh	bg	2
0.005171411014963935	TPJ	sub-rid000032	lh	bg	2
0.027899218021099195	AIP	sub-rid000032	lh	bg	2
0.00013710102054864337	SM	sub-rid000032	lh	bg	2
0.030120851189501863	vPM	sub-rid000032	lh	bg	2
-0.032278788521666234	V1	sub-rid000032	lh	agents	2
0.0882932765492243	FFC	sub-rid000032	lh	agents	2
-0.002566264688581483	PHG	sub-rid000032	lh	agents	2
0.07480122018785261	LOC	sub-rid000032	lh	agents	2
0.01139447268305146	pSTS	sub-rid000032	lh	agents	2
0.01441858988654608	PPC	sub-rid000032	lh	agents	2
0.01169954594637346	TPJ	sub-rid000032	lh	agents	2
0.0489749254700703	AIP	sub-rid000032	lh	agents	2
0.019253401566563695	SM	sub-rid000032	lh	agents	2
0.00647247772029091	vPM	sub-rid000032	lh	agents	2
0.0134128715420213	V1	sub-rid000032	lh	actions	2
0.03438720040459732	FFC	sub-rid000032	lh	actions	2
0.00814599061218528	PHG	sub-rid000032	lh	actions	2
0.057908534020332254	LOC	sub-rid000032	lh	actions	2
-0.006064366550179668	pSTS	sub-rid000032	lh	actions	2
0.014840965304438876	PPC	sub-rid000032	lh	actions	2
0.008254622582450008	TPJ	sub-rid000032	lh	actions	2
0.07787067385049204	AIP	sub-rid000032	lh	actions	2
0.02758777144728423	SM	sub-rid000032	lh	actions	2
0.0006345518775300921	vPM	sub-rid000032	lh	actions	2
0.07485019935193332	V1	sub-rid000032	lh	moten	2
-0.02432524891864601	FFC	sub-rid000032	lh	moten	2
-0.0003700987780011592	PHG	sub-rid000032	lh	moten	2
0.0028299571993372504	LOC	sub-rid000032	lh	moten	2
-0.006273744701632535	pSTS	sub-rid000032	lh	moten	2
0.02299239920714111	PPC	sub-rid000032	lh	moten	2
0.013311311274402125	TPJ	sub-rid000032	lh	moten	2
-0.030883447752543	AIP	sub-rid000032	lh	moten	2
0.0037370612623338203	SM	sub-rid000032	lh	moten	2
-0.02350360745551717	vPM	sub-rid000032	lh	moten	2
0.005219108596185058	V1	sub-rid000032	lh	bg	3
0.0827636305466465	FFC	sub-rid000032	lh	bg	3
0.029657778630665262	PHG	sub-rid000032	lh	bg	3
0.05952081130150631	LOC	sub-rid000032	lh	bg	3
8.720564425267827e-05	pSTS	sub-rid000032	lh	bg	3
0.009468565440435145	PPC	sub-rid000032	lh	bg	3
-0.010724291101249674	TPJ	sub-rid000032	lh	bg	3
-0.018587947883292547	AIP	sub-rid000032	lh	bg	3
-0.015561226754470591	SM	sub-rid000032	lh	bg	3
-0.0035996845668272554	vPM	sub-rid000032	lh	bg	3
0.012176136065307586	V1	sub-rid000032	lh	agents	3
0.1170085568166294	FFC	sub-rid000032	lh	agents	3
0.01869700018402943	PHG	sub-rid000032	lh	agents	3
0.1625954784573443	LOC	sub-rid000032	lh	agents	3
0.011637013779771967	pSTS	sub-rid000032	lh	agents	3
-0.0073872795566290094	PPC	sub-rid000032	lh	agents	3
-0.0009114824052624299	TPJ	sub-rid000032	lh	agents	3
0.0040435884611632516	AIP	sub-rid000032	lh	agents	3
0.012854436325553636	SM	sub-rid000032	lh	agents	3
-0.00014125792880631272	vPM	sub-rid000032	lh	agents	3
0.017465182977775752	V1	sub-rid000032	lh	actions	3
0.019793810328366284	FFC	sub-rid000032	lh	actions	3
0.04860900964922621	PHG	sub-rid000032	lh	actions	3
0.11258398080704417	LOC	sub-rid000032	lh	actions	3
0.02687069966334112	pSTS	sub-rid000032	lh	actions	3
0.05119511259941427	PPC	sub-rid000032	lh	actions	3
0.020623174189228065	TPJ	sub-rid000032	lh	actions	3
0.05682960085371395	AIP	sub-rid000032	lh	actions	3
0.03938128874059908	SM	sub-rid000032	lh	actions	3
0.016189331057224383	vPM	sub-rid000032	lh	actions	3
0.0834384875740495	V1	sub-rid000032	lh	moten	3
-0.005341908343411197	FFC	sub-rid000032	lh	moten	3
0.022770805511013518	PHG	sub-rid000032	lh	moten	3
0.04642687237212448	LOC	sub-rid000032	lh	moten	3
0.014809806814146525	pSTS	sub-rid000032	lh	moten	3
0.03881818405801041	PPC	sub-rid000032	lh	moten	3
0.03843511520283522	TPJ	sub-rid000032	lh	moten	3
0.03355844520456261	AIP	sub-rid000032	lh	moten	3
0.019993296424427535	SM	sub-rid000032	lh	moten	3
0.008711616561742543	vPM	sub-rid000032	lh	moten	3
0.041374119885555796	V1	sub-rid000032	lh	bg	4
0.06274855275175482	FFC	sub-rid000032	lh	bg	4
0.00437875789174103	PHG	sub-rid000032	lh	bg	4
0.06518147709489247	LOC	sub-rid000032	lh	bg	4
0.018419093640690446	pSTS	sub-rid000032	lh	bg	4
0.02196035790408423	PPC	sub-rid000032	lh	bg	4
-0.00175348301153617	TPJ	sub-rid000032	lh	bg	4
0.012456360014841211	AIP	sub-rid000032	lh	bg	4
0.01306554290646509	SM	sub-rid000032	lh	bg	4
-0.00011159799968092037	vPM	sub-rid000032	lh	bg	4
-0.016101095402088067	V1	sub-rid000032	lh	agents	4
0.07425346089458747	FFC	sub-rid000032	lh	agents	4
-0.03754840262256578	PHG	sub-rid000032	lh	agents	4
0.09382740825011211	LOC	sub-rid000032	lh	agents	4
0.021821294985034777	pSTS	sub-rid000032	lh	agents	4
-0.020649570826601515	PPC	sub-rid000032	lh	agents	4
0.005556325872882819	TPJ	sub-rid000032	lh	agents	4
0.017335454067781853	AIP	sub-rid000032	lh	agents	4
0.0034738281038167694	SM	sub-rid000032	lh	agents	4
-0.002053586918710997	vPM	sub-rid000032	lh	agents	4
0.008076147011213005	V1	sub-rid000032	lh	actions	4
0.04363555543786597	FFC	sub-rid000032	lh	actions	4
0.041280304263855885	PHG	sub-rid000032	lh	actions	4
0.10096357617020249	LOC	sub-rid000032	lh	actions	4
0.026948815143515607	pSTS	sub-rid000032	lh	actions	4
-0.029183676642662963	PPC	sub-rid000032	lh	actions	4
0.0006597944379105218	TPJ	sub-rid000032	lh	actions	4
0.0823012315118361	AIP	sub-rid000032	lh	actions	4
0.020336276076211298	SM	sub-rid000032	lh	actions	4
0.04032953574552223	vPM	sub-rid000032	lh	actions	4
0.06623586231463091	V1	sub-rid000032	lh	moten	4
0.010844451221615333	FFC	sub-rid000032	lh	moten	4
0.0035988748693103778	PHG	sub-rid000032	lh	moten	4
0.03228859574415053	LOC	sub-rid000032	lh	moten	4
-0.008542450143511987	pSTS	sub-rid000032	lh	moten	4
0.022652956814043914	PPC	sub-rid000032	lh	moten	4
-0.009387644488585206	TPJ	sub-rid000032	lh	moten	4
0.019019525127638767	AIP	sub-rid000032	lh	moten	4
0.006311631854684298	SM	sub-rid000032	lh	moten	4
-0.0007622015036845586	vPM	sub-rid000032	lh	moten	4
-0.0028711586067983234	V1	sub-rid000032	rh	bg	1
-0.03739067819762048	FFC	sub-rid000032	rh	bg	1
